tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
180444,AmazonHelp,False,Thu Oct 05 06:16:31 +0000 2017,"@158433 I'm sorry about the previous Tweet, we'll forward your comments as feedback to the relevant team for improvements. ^MJ",,180441
863833,AmazonHelp,False,Fri Oct 20 17:39:01 +0000 2017,"@325143 We’re always looking to improve, and would love for our Packaging team to hear about this: https://t.co/M8SVny2l0L. ^ST",,863834
2777329,AmazonHelp,False,Tue Nov 21 15:57:01 +0000 2017,"@775969 You can only use most Alexa features and services such as the Alexa app in supported countries. If you try to use the device in an unsupported country, some Alexa services may not work or may have limited functionality. That's why they are not delivered to Belgium. ^BL",2777330,2777331
757161,AmazonHelp,False,Wed Oct 11 18:46:29 +0000 2017,"@300944 Oh no! Sorry about that, Jewels! Please contact us here: https://t.co/hApLpMlfHN about the poor delivery experience. ^AD",,757162
2603050,AmazonHelp,False,Fri Nov 17 08:50:00 +0000 2017,"@736635 Hey, you can find more info about updating a location on your Echo device here: https://t.co/TSfiECH1JH ^MA","2603051,2603049",2603052
782007,AmazonHelp,False,Thu Oct 12 07:03:38 +0000 2017,@306683 I'm sorry for the wait. What order status and delivery date(s) are you currently seeing here: https://t.co/Y5jpI9gRhE  ? ^KM,,782008
777193,AmazonHelp,False,Thu Oct 12 04:07:25 +0000 2017,@217420 Pricing is a decision of the seller and our prices do fluctuate on regular basis. The price you currently see is 1/2 ^EM,777195,777191
120155,AmazonHelp,False,Fri Nov 24 11:33:29 +0000 2017,@140021 Sério Parzial! Há quanto tempo você assignou o Kindle Unlimited😱? ^MB,,120153
582645,AmazonHelp,False,Sun Dec 03 13:31:00 +0000 2017,@257370 Je vous invite à initier la conversation :) ^FT,,582646
2663812,AmazonHelp,False,Sun Nov 26 22:25:08 +0000 2017,"@750631 Nossa Ana! Ficamos felizes demais!😀 Me diga, que livros você comprou?🙃 ^HC https://t.co/4rTZUIVcmq",,2663813
215085,AmazonHelp,False,Thu Oct 05 01:48:28 +0000 2017,@167103 I'm sorry you're experiencing issues! Are you receiving an error code? Have you tried un/re-installing the app? ^MV,215086,215087
290502,AmazonHelp,False,Fri Oct 06 16:16:48 +0000 2017,"@185184 Glad to hear that it is working! If you have any other issues, let us know! We are always here to help! ^AL",,290501
1406124,AmazonHelp,False,Mon Nov 13 10:27:33 +0000 2017,"@446842 Je vous invite à patienter s'il vous plaît aujourd'hui et si vous ne recevez pas votre colis avant 20h, vous pouvez nous contacter pour avoir une solution. ^AR",,1406123
1743706,AmazonHelp,False,Tue Nov 07 18:24:01 +0000 2017,"@525934 Oh no! I'm sorry about this! Just to clarify, is the product damaged as well? Also, can you tell us who the courier was? ^AL",1743704,1743707
21013,AmazonHelp,False,Wed Nov 01 07:42:57 +0000 2017,"@118505 As you have filled the form, you will receive an email here: https://t.co/qrNGs448NG ^RW",21014,21015
375265,AmazonHelp,False,Mon Oct 09 01:58:28 +0000 2017,@204990 We'd like to know more about this. Could you confirm if the estimated delivery date of your order has passed? ^HD,375267,375263
1569563,AmazonHelp,False,Sat Nov 04 17:07:00 +0000 2017,@484122 You might have received a notification for the reason to reset. Kindly refer to the same. ^SG,1569564,1569561
2889297,AmazonHelp,False,Tue Nov 28 13:50:54 +0000 2017,"@467882 Can I ask, what was the estimated delivery date given to you on the confirmation email sent to you when this order was placed please?^GA",2889295,2889298
2958632,AmazonHelp,False,Wed Nov 29 19:59:26 +0000 2017,@528676 List transfers are not an available feature. We apologize for any inconvenience this may cause you. ^AC,2958633,2958634
1141450,AmazonHelp,False,Sun Oct 15 16:11:32 +0000 2017,@384979 We cross-checked and the app seems to be running fine. Try back in sometime and keep us posted. ^CB,1141451,1123622
1724691,AmazonHelp,False,Tue Oct 17 18:59:00 +0000 2017,@521652 I'm sorry to know about this. Please contact us here : https://t.co/rS49hgaADF so that we can assist you accordingly. ^SM,,1724692
2954289,AmazonHelp,False,Wed Nov 29 18:57:35 +0000 2017,@815650 So sorry to hear about the repeat delivery issues! Are the orders that are being delivered improperly handled by a certain carrier? ^GS,2954290,2954291
1310092,AmazonHelp,False,Fri Oct 27 05:46:26 +0000 2017,@426149 無事Wi-Fi接続できているようでよかったです😀　今後もkindleをご愛顧いただければ幸いです m(_ _)m HM,,1310090
722515,AmazonHelp,False,Wed Oct 11 03:32:00 +0000 2017,@292990 We're happy to hear it! Please keep us posted if there are further issues! ^MV,,722513
1576304,AmazonHelp,False,Sat Nov 04 18:24:27 +0000 2017,"@485647 I'm sorry for the trouble! Please give a call here: https://t.co/RyoGnwWHDb, so it can be looked into in real-time. ^WJ",1576305,1576306
856018,AmazonHelp,False,Fri Oct 20 16:02:30 +0000 2017,@323282 I understand! I see that we've received the info from you. An account specialist will reach out to you as soon as possible. ^AL,"856019,856020",856021
996695,AmazonHelp,False,Sun Oct 22 16:41:27 +0000 2017,@356016 when it does ship. You can learn more about how to remove those here: https://t.co/lComAyXUdK ^HC (2/2),996696,996697
753467,AmazonHelp,False,Wed Oct 11 15:27:00 +0000 2017,"@300083 When you reached out to us Carol, was the rep able to mention anything about when you would receive your refund? ^VS",,753466
2195593,AmazonHelp,False,Thu Nov 09 22:15:07 +0000 2017,"@642399 The number that ^EZ provided is toll free and is for assistance with our https://t.co/nUUp5MLhYl site. If your account is under https://t.co/ykTUEmdsQA, please call us at: 442-070-847911 ^EB","2195594,2195595",2195592
136168,AmazonHelp,False,Fri Nov 24 09:29:00 +0000 2017,"@146682 Hey Stephen, have you had any updates to the tracking of your order?^PJ",136166,136169
1442586,AmazonHelp,False,Mon Oct 16 19:06:28 +0000 2017,@454722 Hola. ¿Cuál es la fecha de entrega de tu pedido? ^JQ,,1442587
2159219,AmazonHelp,False,Thu Nov 09 04:48:37 +0000 2017,@529827 Don't be sorry! We always strive to improve and we appreciate any feedback. You're always welcome to ask for help. ^EB,,2159220
2632949,AmazonHelp,False,Fri Nov 17 19:40:00 +0000 2017,@743429 Request you to please contact our seller support team here: https://t.co/hITbmQzz2y and we'll look into this. ^MK,,2632947
735625,AmazonHelp,False,Sun Oct 29 06:28:27 +0000 2017,@295976 Wohooo! That's what we'd love to hear. Thank you for your kind words. ^AU,,19161
222912,AmazonHelp,False,Thu Oct 05 06:52:51 +0000 2017,@169236 Have you checked with neighbors for your package: https://t.co/gqSmOhsbTh? ^JJ,222913,222910
1558932,AmazonHelp,False,Tue Oct 17 04:56:01 +0000 2017,@481776 Leider habe ich keinen Einblick in deine Bestellungen. Magst du dich mal bei meinen Kollegen melden? https://t.co/va1VRoK7GS ^DW,,1558930
1553229,AmazonHelp,False,Sun Nov 05 08:27:30 +0000 2017,@165089 We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,,1553227
205692,AmazonHelp,False,Wed Sep 27 02:00:06 +0000 2017,@164738 We'd like to troubleshoot in real time with you here. Please use the phone or chat option: https://t.co/qy3J24VGxb ^GG,205693,205691
1098642,AmazonHelp,False,Mon Oct 16 05:09:00 +0000 2017,@329201 Apologies for the stretch. Kindly share your details via link mentioned earlier and we'll be happy to help. ^AK,,1098640
654358,AmazonHelp,False,Wed Nov 22 22:01:00 +0000 2017,@275657 Hi. Thanks for reaching out today! I'm terribly sorry to hear about the problem you've had with Prime. Please reach out to us here:  https://t.co/JzP7hlA23B so we can look at available options. ^LL,,654357
2612233,AmazonHelp,False,Fri Nov 17 13:00:28 +0000 2017,@738602 Please get in touch with on here Jimi so that we csn look further into this for you  https://t.co/JzP7hlA23B ^SA,"2612234,2612235",2612232
1308584,AmazonHelp,False,Mon Oct 30 16:16:21 +0000 2017,"@425803 I'm sorry for the wait. When the replacement was processed did you get an e-mail with a new delivery date? If so, what date? ^AN",1308585,1308580
313291,AmazonHelp,False,Sat Oct 07 10:18:00 +0000 2017,"@190810 Sure, do keep us posted. ^HA",313292,313290
1376389,AmazonHelp,False,Thu Oct 19 03:44:29 +0000 2017,@426784 I'd like to look into the issue and resolve it as soon as possible. Kindly drop your details 1/2 ^SH,,1376388
404054,AmazonHelp,False,Mon Oct 09 21:07:42 +0000 2017,@211639 We'd like to escalate this further. Please send us the order details here: https://t.co/pfIHxDyjUI ^BH,"404055,404056",404057
1433893,AmazonHelp,False,Mon Oct 16 18:56:33 +0000 2017,@126981 We'd like to do some real-time troubleshooting with you. Please call us using the link here: https://t.co/JzP7hlA23B ^MH,,1433891
1128695,AmazonHelp,False,Tue Oct 24 12:09:30 +0000 2017,@386066 Thank you for sharing your details. We're working on it and will get back to you soon. ^AP,,1128693
1128671,AmazonHelp,False,Tue Oct 24 11:28:27 +0000 2017,@386062 Did you purchase it directly from us or a marketplace seller? ^AS,1128672,1128669
835133,AmazonHelp,False,Fri Oct 13 10:25:33 +0000 2017,"@318840 That's not the kind of service, we would want our customers to experience. I've checked and can confirm that we (1/2) ^KA",,835131
348672,AmazonHelp,False,Tue Oct 24 04:36:48 +0000 2017,@198997 I'm sorry about the delay. Kindly share your details here: https://t.co/beaaDm0muc and we'll look into this. (1/2) ^GK,348673,348670
535002,AmazonHelp,False,Sun Dec 03 06:14:30 +0000 2017,"@243936 I apologize for the long stretch, Vivek. Since you've already responded to our correspondence, our team will get back to you with an update shortly. Appreciate your patience and understanding. ^EM",535003,535001
1741645,AmazonHelp,False,Tue Oct 17 20:12:02 +0000 2017,"@520980 Hey, Tessy! Let's get in touch. Contact us here: https://t.co/WHVIay3NxG &lt;https://t.co/Y3N3yBoFOO&gt; ^BA",,1741646
198000,AmazonHelp,False,Wed Oct 04 13:59:35 +0000 2017,"@162539 Pode falar com o SAC (https://t.co/Qzzg8y1LhY), eles te ajudam! ^VL",,198001
2725899,AmazonHelp,False,Sat Nov 18 18:11:01 +0000 2017,@764455 We'd like to help. Please contact us here when you have the chance so we can take a closer look into this: https://t.co/qy3J24VGxb ^GG,2725898,2725900
988879,AmazonHelp,False,Sun Oct 22 12:36:35 +0000 2017,@354294 You're the man! Got it all customized yet? ^HA,988880,988881
781991,AmazonHelp,False,Thu Oct 12 07:06:51 +0000 2017,"@175150 The constantly changing marketplace and our efforts to give the lowest price, may result in fluctuations in our prices. ^AH",781992,781993
682524,AmazonHelp,False,Sat Oct 21 13:36:38 +0000 2017,"@215297 I get your disappointment, Mahesh. Request you to respond to the correspondence that was sent for further assistance. ^NK",682525,682523
295340,AmazonHelp,False,Fri Oct 06 21:37:26 +0000 2017,@186344 Have you checked to make sure your Trace Text Settings are up to date? Learn more here: https://t.co/uJsRi2lvXX  ^KP,295341,295339
350783,AmazonHelp,False,Sun Oct 08 10:48:29 +0000 2017,@199458 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2) ^CB,,350784
2918806,AmazonHelp,False,Wed Nov 29 00:16:40 +0000 2017,@807871 I am sure Leslie would approve! ☑ You can find all of what Amazon prime offers here: https://t.co/CNgRlQUVvw ^LS,,2918807
743368,AmazonHelp,False,Wed Oct 11 15:47:54 +0000 2017,@297742 Apologies for the delay in delivery of your order. Please report this to our support team here: https://t.co/TdDksLo6Mf ^HD,743369,743370
2810241,AmazonHelp,False,Wed Nov 22 06:57:33 +0000 2017,"@783714 Apologies for the trouble with an incorrectly delivered product. Kindly reach out to our support team here: https://t.co/vlvfJrlYEH and we'll get this checked for you. Also, there is a protocol that needs to be followed while posting a review ^PB (1/2)",2810242,2810243
1489479,AmazonHelp,False,Fri Nov 03 10:14:00 +0000 2017,@465951 Melde dich doch bitte zur Überprüfung mal hier: https://t.co/ohyvGrpvrY Liebe Grüße ^TA,"1489480,1489481,1489482",1489477
2499105,AmazonHelp,False,Wed Nov 15 18:57:00 +0000 2017,@713054 Hola. Lamento mucho las molestias ocasionadas. ¿Has reportado la situación con nuestro departamento de Soporte al Cliente? ^DB,2499101,2499106
1922787,AmazonHelp,False,Wed Oct 18 16:11:32 +0000 2017,@572398 Please give us a call here: https://t.co/JzP7hlA23B so we can take a look at this with you real-time and get it sorted! ^TR,,1922785
833149,AmazonHelp,False,Fri Oct 13 06:39:00 +0000 2017,@318412 share your details here: https://t.co/beaaDm0muc and I'll have this checked. 2/2 ^GK,833150,833151
2113720,AmazonHelp,False,Wed Nov 08 16:39:00 +0000 2017,"@623219 As of now we don't have this feature. However, I've passed on the feedback to my team. Do stay tuned to our website. ^JS",,1681828
2273216,AmazonHelp,False,Sat Nov 11 13:37:59 +0000 2017,"@270228 We'd like to view available options with you! When you have a moment, please contact us by phone or chat here: https://t.co/JzP7hlA23B ^AB",,2273217
349380,AmazonHelp,False,Sun Oct 08 08:46:00 +0000 2017,"@199156 Also, please don't provide your order details, as we consider it to be personal info. Our Twitter page is public. ^ST",349633,349379
65792,AmazonHelp,False,Wed Nov 29 12:08:31 +0000 2017,"@131048 We haven't received your details yet. I request you to kindly fill in the details once again through: https://t.co/GIJyeYqKE0 so that we can work on this right away, without any further delay. ^SU",65791,65793
739068,AmazonHelp,False,Wed Oct 11 13:15:00 +0000 2017,"@296760 Je vous en prie , avec plaisir :) . ^BR",,739066
641672,AmazonHelp,False,Wed Nov 22 20:45:00 +0000 2017,@272293 I'm sorry you haven't received a call back. Please contact us here: https://t.co/JzP7hlA23B so we can look into this further.^CO,641668,641673
2291300,AmazonHelp,False,Sun Nov 12 10:43:29 +0000 2017,@665489 Per conoscere i dispositivi compatibili con Prime Video puoi dare un'occhiata qui: https://t.co/pQARIIp4QK. ^PS,,2291301
537404,AmazonHelp,False,Sat Dec 02 14:11:27 +0000 2017,"@244576 Oh! I see! Thanks for the information, Barry! If you'd like to reach out to us by phone, we will be happy to investigate this for you! You can contact us here: https://t.co/JzP7hlA23B and we can explore available options for you! Please keep us posted on this! ^FR",537405,537406
1387409,AmazonHelp,False,Tue Oct 17 04:26:26 +0000 2017,"@442816 Could you please confirm, if you've shared your details on the link above? ^PS","1387410,1387411",1387407
421879,AmazonHelp,False,Tue Oct 10 09:24:00 +0000 2017,@215497 You were lucky 😆 ^KM,421880,421875
2452851,AmazonHelp,False,Sun Oct 29 18:57:00 +0000 2017,@702769 details in the link provided earlier and we'll look into this. (2/2)^SQ,,2452847
1722136,AmazonHelp,False,Tue Nov 07 08:24:50 +0000 2017,"@521081 on several factors. However, I'll surely pass on your feedback to the relevant team internally, it'd be worked on. 2/2 ^EM",,1722137
197638,AmazonHelp,False,Thu Oct 05 15:21:01 +0000 2017,@162488 Here's the link: https://t.co/vlvfJr4nN9. ^HK,,197637
2260707,AmazonHelp,False,Sun Nov 26 15:36:38 +0000 2017,"@658256 Correcto. Puedes contactar mediante nuestro departamento de Soporte al Cliente para verificar el estado de seguimiento. https://t.co/OjvUxwnzPe
^DB",2260708,2260705
1238818,AmazonHelp,False,Sat Nov 25 19:48:27 +0000 2017,@287928 We have more than 10000 skills and we are working on getting more international skills to India.,,1238819
982305,AmazonHelp,False,Sat Oct 14 09:20:32 +0000 2017,@352909 Sorry to know you haven't received the cashback. Please help us with the cash back offer you're referring to. ^PS,"982306,982307",982308
439708,AmazonHelp,False,Wed Oct 11 14:50:44 +0000 2017,"@215662 Oh, that's unusual! Kindly check the email from our account specialist team sent to your registered account and respond. ^MA",,439705
2238686,AmazonHelp,False,Sun Nov 26 14:59:00 +0000 2017,@652757 oh no! I'm sorry the item wasn't as expected! Let's look into return or replacement options here: https://t.co/DWb9gnaQge ^ZW,,2238687
1200807,AmazonHelp,False,Wed Oct 25 05:51:31 +0000 2017,"@402148 Wie es zu dieser kurzfristigen Verzögerung kommt, kann ich leider nicht sagen. Lass das prüfen: https://t.co/YuPK6dhEDG ^AV",,1200808
1450051,AmazonHelp,False,Thu Nov 02 18:02:00 +0000 2017,"@456479 See, on Twitter we don't have any account information. So please contact them via the above link and describe the problem. ^AS",,1450049
494927,AmazonHelp,False,Sat Nov 18 07:44:00 +0000 2017,@233029 I'm sorry for the unpleasant experience you've had. May I know if you've reported this to our support team through the link provided earlier? ^EM,"494928,494926",494929
1146592,AmazonHelp,False,Sun Oct 15 16:49:00 +0000 2017,@389873 That's strange. Kindly reach out to our support team here: https://t.co/KGw598bWlt. They'll look into this for you. ^VN,1146593,1146594
1246869,AmazonHelp,False,Thu Oct 26 01:41:25 +0000 2017,@211344 A member of my team would like to help you with this issue. Please provided as much detail here: https://t.co/SsUzyAL5oq  ^LS,,1246867
205249,AmazonHelp,False,Sat Nov 25 02:09:45 +0000 2017,"@135282 Oi Alisson, é só clicar no link para conferir os produtos que estão em promoção. ^JD",,89149
1031530,AmazonHelp,False,Mon Oct 23 04:58:53 +0000 2017,"@364085 I'm sorry, we don't have access to your account. W/out posting e-mail or order #, would you tell us about the initial issue? ^AM",,1031531
1657865,AmazonHelp,False,Mon Nov 06 04:22:00 +0000 2017,@458406 I'm so sorry to hear this. Without revealing any personal account information. Will you confirm who the carrier is? ^LH,1657866,1657867
773501,AmazonHelp,False,Thu Oct 12 02:15:00 +0000 2017,"@304771 Reach out once more via phone to confirm: https://t.co/M7Tizqaba5. Keep us posted, we want to make sure you're taken care of.^CL","773502,773503",773499
2260576,AmazonHelp,False,Sat Nov 11 01:42:31 +0000 2017,"@658228 Por favor, entra en contacto directamente con nuestro Servicio al Cliente, para que verifiquen tu caso: https://t.co/beR78zMMYB ^CR",2260575,2260577
2722386,AmazonHelp,False,Tue Oct 31 18:21:30 +0000 2017,@136056 Sorry to hear this! I'd like to have a member of our team look into this. Please click here: https://t.co/WSZNb55A4h ^TH,"2722387,2722388",2722389
1288873,AmazonHelp,False,Tue Oct 17 16:36:29 +0000 2017,"@421447 Si le colis n'est pas livré à 19h00, vous pouvez contacter notre service client via le lien: https://t.co/hgIrz98cdI ^ASZ","1288874,1288872",1288875
1241747,AmazonHelp,False,Wed Oct 25 23:44:00 +0000 2017,@411283 Prime 2-day shipping refers to transit time as some items may need additional processing. You can learn more about our (1/2),,1241745
311888,AmazonHelp,False,Sat Oct 07 03:42:19 +0000 2017,@190491 Don’t provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS,,311887
947218,AmazonHelp,False,Sat Nov 25 17:49:30 +0000 2017,"@344629 Just to clarify, are you using a Canadian credit/debit card or a U.S. one? ^RB",947219,947217
816966,AmazonHelp,False,Thu Oct 12 20:50:00 +0000 2017,@314575 Gerne geben die Kollegen dein Feedback weiter: https://t.co/YuPK6dhEDG ^AV,,816967
1433987,AmazonHelp,False,Tue Oct 17 03:52:00 +0000 2017,"@446296 I understand your concern regarding the delivery. However, our team is working to (1/2)^SF",,1433985
493437,AmazonHelp,False,Fri Dec 01 17:28:31 +0000 2017,@231112 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,,493438
1059306,AmazonHelp,False,Sat Oct 14 21:32:00 +0000 2017,@370103 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. (2/2)^SQ,,1059307
1885929,AmazonHelp,False,Wed Oct 18 11:55:59 +0000 2017,"@562514 Lamentamos lo sucedido con tu pedido, Elias, recomiendo verificar esta información: https://t.co/O1UR3QM0eR ^AZ",1885930,1885927
721770,AmazonHelp,False,Wed Oct 11 01:59:30 +0000 2017,"@292783 I'm sorry! Please hold the 'menu' (3 lines), the left, and the back button for 10 seconds, then re-pair the remote! ^WT",721771,721772
279513,AmazonHelp,False,Fri Oct 06 09:18:18 +0000 2017,"@182059 Hi, you get access to Prime Music: https://t.co/oMmDl0SC7l but Amazon Music Unlimited is separate: https://t.co/SQCOLItUmV. ^JJ",,279514
2812812,AmazonHelp,False,Mon Nov 27 02:07:01 +0000 2017,@784303 I'm sorry for the delay on your order! What's the most recent reading on your orders tracking information: https://t.co/3kQwjObgTc? ^GM,,2812810
698757,AmazonHelp,False,Fri Oct 13 02:53:28 +0000 2017,"@286676 When you have a moment, John, we'd like to look into this further with you via phone or chat here: https://t.co/hApLpMlfHN ^ML",,698758
1515319,AmazonHelp,False,Fri Nov 03 18:35:02 +0000 2017,"@471572 Deine Verärgerung kann ich verstehen. Allerdings bitte ich dich hier um etwas Geduld, bis das angegebene Datum erreicht ist.",1515320,1515321
1616279,AmazonHelp,False,Sat Nov 25 13:26:00 +0000 2017,@495664 (1/2)商品に損傷があったとの事で、ご迷惑をおかけしております。Amazon発送の商品については、返品受付センターより交換もしくは返品手続きを承っております。詳細は以下URLよりご参照ください。https://t.co/0gcabV1BXj HM,,1616278
2286560,AmazonHelp,False,Sun Nov 12 01:30:34 +0000 2017,@664403 I'm terribly sorry for the delay with your package.  Please reach out to us if you don't receive your package by the updated time frame given here: https://t.co/hApLpMlfHN ^MO,,2286561
1232083,AmazonHelp,False,Mon Oct 16 01:27:00 +0000 2017,@234607 I'm sorry your order hasn't arrived! Please reach us here: https://t.co/hApLpMlfHN for available options. ^EZ,"1232084,1232085",1232086
1594635,AmazonHelp,False,Sun Nov 05 17:47:00 +0000 2017,@490013 The phone or chat options are the most direct way to get in touch with us. So we can go over this in real time with you. ^JZ,"1594636,1594637",1594634
652174,AmazonHelp,False,Wed Nov 22 21:32:29 +0000 2017,"@275080 It's not our intention to put a damper on your Friendsgiving, Dan! Have we missed the estimated delivery date provided in your e-mail? Please let us know. ^FD",,652175
755123,AmazonHelp,False,Wed Oct 11 18:00:09 +0000 2017,@300485 I'm sorry your order was misdelivered! We'd like to look into this for you by phone here: https://t.co/JzP7hlA23B ^VS,755124,755125
2107328,AmazonHelp,False,Sun Nov 26 12:35:29 +0000 2017,@621860 The cat is well and truely out of the bag now!! Enjoy! ^MI,,2107329
83546,AmazonHelp,False,Thu Nov 30 14:05:27 +0000 2017,@133926 We do not have access to your account details over twitter. Please share your details from the secured link provided by me earlier and we'll look into your concern. Appreciate your understanding. ^HS,,83545
2392717,AmazonHelp,False,Tue Nov 14 17:46:30 +0000 2017,"@689011 I'm sorry to hear about those additional delays added, Phil. That's not the experience we strive for. The best way to leave feedback about this type of issue would be getting into contact with our customer service team so we may look into the situation for you. ^TH",2392718,2392715
959404,AmazonHelp,False,Sat Oct 14 02:30:34 +0000 2017,@347627 Great question. Verification normally takes less than two hours. Has this time frame passed? ^GG,,959405
180045,AmazonHelp,False,Wed Oct 04 11:24:29 +0000 2017,@158375 ご迷惑をおかけしており申し訳ございません。どうぞよろしくお願いいたします。HM,,180046
778224,AmazonHelp,False,Thu Oct 12 04:16:00 +0000 2017,@305816 That doesn't seem right. Kindly report this to our support team https://t.co/vlvfJr4nN9 and we'll assist you right away.1/2 ^SF,,778223
1402887,AmazonHelp,False,Tue Oct 31 20:39:28 +0000 2017,"@446173 Apologies for the incomplete orders being delivered, Mukesh. We'd like to take a closer look. 1/2 ^HD",,1402884
1035101,AmazonHelp,False,Mon Oct 23 06:51:27 +0000 2017,"@364852 Hello, I am sorry to hear this. Are the items you are ordering being sold directly by Amazon or a third party? ^CR",,1035102
253362,AmazonHelp,False,Thu Oct 26 05:52:00 +0000 2017,@176232 resolution in 12 hours post submitting the form here: https://t.co/GIJyeYqKE0 with requested details. 2/3 ^MJ,,253360
1566736,AmazonHelp,False,Sat Nov 04 17:09:02 +0000 2017,@483572 Are you referring to Prime Video App? ^HA,1566737,1566734
1601853,AmazonHelp,False,Sun Nov 05 05:53:24 +0000 2017,@491713 quantity ordered and selected delivery speed. The orders are delivered as per these estimates. Please wait until the same.2/2^AP,1601854,1601855
2597923,AmazonHelp,False,Sun Nov 19 09:09:55 +0000 2017,"@735531 Thank you for the heads up, Taher. We'll work on it and get back with an update. Appreciate your patience and understanding in this regard. ^SB",,2597922
1820561,AmazonHelp,False,Wed Oct 18 03:34:28 +0000 2017,@546556 I'm sorry for the frustration! When were you expecting the order to arrive: https://t.co/wJSWCtQGYg? ^ST,1820562,1820563
2205288,AmazonHelp,False,Thu Nov 09 22:55:00 +0000 2017,"@641029 If the order is expected to be delivered on Monday, it should be delivered any time before 8:00PM. Please let us know if the order does not arrive by then. You can find more information on shipping time can be found here: https://t.co/ouSsujY5bw ^JS",,2205289
2514246,AmazonHelp,False,Mon Oct 30 07:59:33 +0000 2017,@716393 My apologies Wes. Have you been in touch with us by phone/chat to discuss this? ^DC,,2514247
2551082,AmazonHelp,False,Sat Nov 25 23:02:03 +0000 2017,"@724750 ｵﾒﾃﾞﾄ♪ (○´･∀･)o&lt;･｡:*ﾟ;+. ﾊﾟ-ﾝ!! 
合格されたんですね～～！！！！！！ｽｺﾞｲですね！！！
Amazonから喜びの舞を。。。。↓↓
☆☆☆━━ヽ(･∀･)ﾉ━(∀･ﾉ)━(･ﾉ )━ヽ( )ﾉ━( ヽ･)━(ヽ･∀)━ヽ(･∀･)ﾉ━☆☆☆TY",,2551083
346736,AmazonHelp,False,Sun Oct 08 04:17:00 +0000 2017,"@198559 If you're seeing any unauthorized activity, please contact us here so we can look into this: https://t.co/EKXRLsnxJu ^GG",346737,346738
1601113,AmazonHelp,False,Mon Nov 06 05:13:43 +0000 2017,@491547 Konnten dir meine Kollegen helfen? ^KM,1659275,1601111
245904,AmazonHelp,False,Thu Oct 05 16:17:00 +0000 2017,"@174404 Das können leider nur die Kollegen prüfen, die Einblick in deine Bestellung haben. Bitte melde dich über obigen Link. :) ^SI",,245902
553327,AmazonHelp,False,Sat Dec 02 20:09:00 +0000 2017,@249043 Hi! I'm sorry that you haven't received your package. Do you see a new expected delivery date in your tracking? You can find it here: https://t.co/Y5jpI9gRhE Let us know! ^DA,,553328
2377192,AmazonHelp,False,Tue Nov 14 03:36:32 +0000 2017,@685622 I'm so sorry your package hasn't arrived! We'd like to look into this for you. Please reach out to us via phone or chat here: https://t.co/xQB31qRw5I ^BE,2377193,2377194
383280,AmazonHelp,False,Thu Oct 26 17:39:28 +0000 2017,@182810 Apologies for the stretch. Please respond to the email sent by our team and we'll get back to you soon.^SU,"383281,383282",383279
1699920,AmazonHelp,False,Tue Oct 17 17:26:30 +0000 2017,"@515516 Entiendo, Blasco, ¿Has entrado en contacto con nuestro Servicio al Cliente para reportar lo sucedido? ^AZ",,1699921
693834,AmazonHelp,False,Thu Nov 23 15:12:00 +0000 2017,@285435 Thank you so much for taking time and appreciating our service. I'll surely pass on your feedback. ^MD,,693835
2280064,AmazonHelp,False,Sat Nov 11 20:22:36 +0000 2017,"@662844 Using the link ^KB provided, do you see an active membership? If so, click End membership, the second option on the left-hand side of the page. Once done, you'll receive an e-mail confirming the cancellation and refund. ^KB",2280065,2280063
1140903,AmazonHelp,False,Tue Oct 24 15:36:27 +0000 2017,@388553 Glad to hear that the product was delivered. I'll ensure to forward this feedback to concerned team internally for a review. ^NK,,1140904
1499760,AmazonHelp,False,Fri Nov 03 14:27:56 +0000 2017,"@468205 Since you got this to our attention, I'll forward your feedback internally. Appreciate your understanding. (2/2)^BS",,1499759
1165649,AmazonHelp,False,Tue Oct 24 18:27:33 +0000 2017,@394179 Some items may require more time to process for shipment. Shipping times start when the item leaves the warehouse. (1/2),,1165648
2886447,AmazonHelp,False,Tue Nov 28 12:41:24 +0000 2017,"@800529 テンション上げて聴いちゃってください～🎵😊✨
Amazonをご利用いただき、ありがとうございました‼️ RI",2886448,2886449
1414782,AmazonHelp,False,Sat Oct 28 20:10:42 +0000 2017,@448789 Con gusto Javier. Saludos.😃🤝 ^JJ,,1414783
676109,AmazonHelp,False,Thu Nov 23 12:37:24 +0000 2017,"@129772 Hey, you can find more info on that here: https://t.co/XBQ05npC0b .You can however watch Amazon video here: https://t.co/BFCVnAWR7h ^MA",676110,676107
1515311,AmazonHelp,False,Fri Nov 03 18:35:35 +0000 2017,@471571 😓 Avez-vous signalé ce retard à notre SAV afin qu'il prenne les mesures nécessaires?^FT,"1515312,1515313",1515314
275857,AmazonHelp,False,Fri Oct 06 07:03:37 +0000 2017,"@181900 here: https://t.co/beaaDm0muc, we'll get back to you soon. Please don't provide your order details, (2/2)^AP",,274473
